0.153353965276	-2.808802842e-06
0.296042706902	-8.87368076785e-06
0.458604579107	-0.00546170139653
0.623972433527	-0.0263087666094
0.786935052343	-0.0545054235127
0.950240929983	-0.0829173959379
1.11360766661	-0.111352031732
1.27698453955	-0.139789415029
1.44036338945	-0.168227142438
1.60374260473	-0.196664933444
1.76602812986	-0.231696219212
1.9242306984	-0.285259745019
2.07820087539	-0.345692058202
2.23244120279	-0.40640810959
2.38673856339	-0.467161347913
2.54104340961	-0.527917809295
2.69534871184	-0.588674450227
2.84965402638	-0.649431096012
3.00294812462	-0.70855592708
3.16271400607	-0.757500515705
3.32800967471	-0.782002094533
3.49229050916	-0.801564905309
3.65539829604	-0.820628554969
3.81934815417	-0.852834009223
3.97953372438	-0.900413838471
4.13714993823	-0.952330423706
4.29464727695	-1.00430510026
4.45212681405	-1.05628158455
4.60960630148	-1.10825821932
4.7670860845	-1.16023495164
4.92456594299	-1.21221170887
5.08204583293	-1.26418847648
5.23952572286	-1.3161652441
5.39571437241	-1.36894271108
5.54890235595	-1.43789662373
5.69109263592	-1.52394148182
5.83065052851	-1.61436612079
5.96973607041	-1.7045221478
6.1088920852	-1.79472275948
6.24792909692	-1.88486904263
6.39227321734	-1.96746475722
6.5465588111	-2.03259901333
6.70946522514	-2.07251817352
6.8730272449	-2.10135585513
7.03673313835	-2.12899295107
7.20016623839	-2.15649855897
7.36369335136	-2.1840439599
7.52720640752	-2.21160530567
7.69071111179	-2.23916747021
7.85596467992	-2.25780702821
8.02333481252	-2.2505517145
8.18918379305	-2.22485882947
8.34336786708	-2.1840541941
8.46650817197	-2.14749301739
8.56804544536	-2.11724653219
8.687956424	-2.08151198827
8.79784193264	-2.0487657574
8.89515955273	-2.01976432854
